id,idPlayer,idMedal,dtCreatedAt,dtExpiration,dtRemove,flActive
32386,617,1,2021-11-21,2022-02-24,2022-02-25,0
32387,617,1,2022-03-27,2022-05-03,,1
32502,422,1,2021-11-03,2021-12-08,2021-12-09,0
32503,422,1,2021-11-06,2021-12-10,2021-12-11,0
32543,1311,1,2021-08-10,2021-09-10,2021-09-11,0
32544,1311,1,2021-12-16,2022-01-15,2022-01-16,0
32645,926,1,2021-09-09,2021-10-13,2021-10-14,0
32646,926,1,2021-12-01,2022-01-05,,1
10,1982,2,2020-02-29,,,0
45,1529,2,2019-06-08,,,1
135,1051,2,2019-07-30,,,0
161,1668,2,2020-05-21,,,0
162,1668,2,2020-03-15,,,0
163,1668,2,2020-07-24,,,0
164,1668,2,2020-05-18,,,0
248,1181,2,2019-11-08,,,0
249,1181,2,2020-05-25,,2020-06-24,0
317,791,2,2019-06-07,,,0
318,791,2,2019-11-19,,,0
319,791,2,2020-02-18,,,0
320,791,2,2020-03-22,,,0
378,1382,2,2019-02-27,,,0
393,2081,2,2019-12-07,,,0
438,2709,2,2019-09-26,,,0
439,2709,2,2020-01-30,,,0
475,636,2,2020-03-20,,,0
490,1098,2,2019-07-07,,,0
491,1098,2,2019-03-16,,,0
492,1098,2,2019-10-16,,,0
493,1098,2,2019-12-10,,,0
494,1098,2,2019-11-23,,,0
495,1098,2,2020-08-08,,,0
516,1647,2,2020-04-17,,,0
612,757,2,2019-02-28,,,0
613,757,2,2019-04-04,,,0
614,757,2,2019-03-30,,,0
615,757,2,2019-10-06,,,0
616,757,2,2019-11-01,,,0
617,757,2,2019-12-20,,,0
618,757,2,2019-12-18,,,0
619,757,2,2020-02-19,,,0
722,2042,2,2019-06-04,,,0
723,2042,2,2019-06-26,,,0
724,2042,2,2019-07-24,,2021-03-24,0
759,1723,2,2019-07-13,,,0
760,1723,2,2019-11-19,,,0
761,1723,2,2020-03-20,,,0
762,1723,2,2020-08-26,,,0
822,2304,2,2019-12-09,,,0
823,2304,2,2020-02-24,,,0
824,2304,2,2020-02-19,,,0
825,2304,2,2020-07-20,,,0
951,1899,2,2019-02-28,,,0
1021,156,2,2019-06-11,,,0
1022,156,2,2019-08-20,,,0
1023,156,2,2019-09-17,,,0
1024,156,2,2020-05-11,,,0
1089,2169,2,2019-06-01,,,0
1090,2169,2,2019-08-15,,,0
1122,1149,2,2020-05-09,,,0
1164,62,2,2020-03-13,,,0
1213,956,2,2019-07-03,,,0
1214,956,2,2020-08-29,,,0
1288,2575,2,2019-02-28,,,0
1289,2575,2,2019-07-22,,,0
1290,2575,2,2019-09-25,,,0
1371,2068,2,2020-09-23,,,1
1398,2397,2,2020-05-07,,,0
1426,1388,2,2019-04-19,,,0
1427,1388,2,2019-10-22,,,0
1428,1388,2,2019-11-29,,,0
1429,1388,2,2019-12-25,,,0
1430,1388,2,2019-12-23,,,0
1431,1388,2,2019-12-26,,,0
1469,1989,2,2019-07-29,,,0
1478,526,2,2019-11-17,,,0
1479,526,2,2019-12-11,,,0
1480,526,2,2020-02-16,,,0
1481,526,2,2020-05-15,,,0
1501,1697,2,2019-06-22,,,0
1502,1697,2,2019-10-01,,,0
1503,1697,2,2019-10-23,,,0
1504,1697,2,2020-03-22,,2020-04-09,0
1505,1697,2,2020-04-12,,,0
1532,480,2,2020-07-04,,,0
1566,1497,2,2019-06-27,,,0
1567,1497,2,2019-07-27,,,0
1568,1497,2,2019-08-23,,,0
1569,1497,2,2019-10-03,,,0
1570,1497,2,2019-09-19,,,0
1571,1497,2,2020-08-12,,,0
1572,1497,2,2020-08-21,,,0
1661,1373,2,2019-02-27,,,0
1662,1373,2,2019-04-30,,,0
1663,1373,2,2019-08-02,,,0
1664,1373,2,2019-09-15,,,0
1665,1373,2,2020-05-23,,,0
1666,1373,2,2020-03-15,,,0
1740,42,2,2019-02-28,,,0
1741,42,2,2019-08-06,,,0
1742,42,2,2019-08-01,,,0
1743,42,2,2019-09-11,,,0
1744,42,2,2019-11-08,,,0
1818,797,2,2019-02-26,,,0
1819,797,2,2020-03-20,,,0
1820,797,2,2019-12-16,,,0
1821,797,2,2020-05-29,,,0
1847,706,2,2019-11-02,,,0
1848,706,2,2019-12-02,,,0
1849,706,2,2020-05-29,,,0
1881,266,2,2019-11-07,,,0
1882,266,2,2019-09-18,,2019-11-04,0
1883,266,2,2019-11-07,,,0
1964,510,2,2019-06-07,,,0
1965,510,2,2020-05-21,,,0
2031,2388,2,2019-06-07,,,0
2032,2388,2,2019-08-10,,,0
2033,2388,2,2019-10-13,,,0
2034,2388,2,2019-11-16,,,0
2035,2388,2,2020-03-15,,,0
2036,2388,2,2020-03-01,,,0
2037,2388,2,2020-07-09,,,0
2038,2388,2,2020-04-04,,,0
2039,2388,2,2020-08-17,,,0
2072,393,2,2020-02-10,,,0
2073,393,2,2020-04-11,,,0
2109,1983,2,2020-02-23,,,0
2136,854,2,2019-06-02,,,0
2137,854,2,2019-06-15,,,0
2138,854,2,2019-04-13,,,0
2139,854,2,2019-11-04,,,0
2140,854,2,2020-07-15,,,0
2168,539,2,2020-06-26,,,0
2169,539,2,2020-09-08,,,0
2200,1386,2,2019-03-06,,,0
2201,1386,2,2020-06-18,,,0
2202,1386,2,2020-05-02,,,0
2248,823,2,2020-01-09,,,0
2249,823,2,2019-12-17,,,0
2336,490,2,2019-07-30,,,0
2362,1118,2,2019-07-09,,,0
2363,1118,2,2020-09-13,,,0
2417,1851,2,2020-02-28,,,0
2435,1363,2,2020-04-21,,,0
2460,837,2,2020-06-22,,,0
2528,2469,2,2019-03-28,,,0
2529,2469,2,2020-08-02,,,0
2564,2028,2,2019-09-08,,,0
2565,2028,2,2019-11-19,,,0
2566,2028,2,2019-08-19,,,0
2567,2028,2,2019-12-07,,,0
2568,2028,2,2019-09-04,,,0
2569,2028,2,2019-08-08,,,0
2570,2028,2,2020-06-29,,,0
2615,1968,2,2020-06-18,,,0
2693,640,2,2019-03-23,,,0
2694,640,2,2019-03-06,,,0
2695,640,2,2019-04-18,,,0
2696,640,2,2019-12-05,,,0
2793,1056,2,2019-06-05,,,0
2794,1056,2,2019-07-20,,,0
2795,1056,2,2020-02-14,,,0
2796,1056,2,2019-12-09,,,0
2797,1056,2,2020-04-21,,,0
2798,1056,2,2020-05-20,,,0
2799,1056,2,2020-07-17,,,0
2800,1056,2,2020-08-21,,,0
2801,1056,2,2020-06-13,,,0
2834,436,2,2019-07-06,,,0
2835,436,2,2019-11-29,,,0
2836,436,2,2019-08-03,,,0
2837,436,2,2019-12-15,,,0
2838,436,2,2019-08-15,,,0
2839,436,2,2019-08-29,,,0
2840,436,2,2019-10-03,,,0
2841,436,2,2020-01-27,,,0
2842,436,2,2020-01-05,,,0
2843,436,2,2019-10-14,,,0
2844,436,2,2020-01-29,,,0
2845,436,2,2020-03-10,,,0
2846,436,2,2020-02-21,,,0
2847,436,2,2020-01-10,,,0
2901,521,2,2019-04-14,,,0
2902,521,2,2019-07-30,,,0
2903,521,2,2020-02-01,,,0
2904,521,2,2020-07-25,,,0
2939,503,2,2019-02-25,,,0
2940,503,2,2020-01-04,,,0
2984,2069,2,2019-10-24,,,1
3039,1685,2,2019-09-10,,,0
3040,1685,2,2019-06-11,,,0
3041,1685,2,2019-12-28,,,0
3042,1685,2,2019-12-13,,,0
3043,1685,2,2020-03-18,,,0
3044,1685,2,2020-06-03,,,0
3083,1345,2,2019-03-18,,,0
3106,1155,2,2019-06-05,,,0
3107,1155,2,2019-10-20,,,0
3161,696,2,2020-04-03,,,0
3189,1116,2,2019-03-23,,,0
3190,1116,2,2019-07-08,,,0
3191,1116,2,2019-12-20,,,0
3192,1116,2,2020-06-18,,,0
3264,1708,2,2019-06-04,,,0
3265,1708,2,2019-08-01,,,0
3302,644,2,2019-03-07,,,0
3303,644,2,2019-06-23,,,0
3304,644,2,2019-10-08,,,0
3305,644,2,2019-10-03,,,0
3306,644,2,2020-03-15,,,0
3341,713,2,2019-12-03,,,0
3428,1999,2,2019-06-18,,,0
3429,1999,2,2020-07-16,,,0
3498,528,2,2019-06-06,,,0
3499,528,2,2019-05-12,,,0
3500,528,2,2019-09-25,,,0
3501,528,2,2019-08-31,,,0
3502,528,2,2019-07-29,,,0
3503,528,2,2019-10-28,,,0
3504,528,2,2019-12-03,,,0
3505,528,2,2019-11-15,,,0
3506,528,2,2020-02-04,,,0
3507,528,2,2020-02-13,,,0
3508,528,2,2020-07-08,,,0
3551,835,2,2020-07-06,,,0
3552,835,2,2020-05-19,,,0
3584,2465,2,2019-09-01,,,0
3585,2465,2,2020-04-06,,,0
3614,106,2,2019-09-02,,,0
3615,106,2,2020-03-26,,,0
3636,2619,2,2020-03-11,,,0
3637,2619,2,2020-06-30,,,0
3638,2619,2,2020-05-26,,,0
3691,206,2,2020-01-06,,,0
3692,206,2,2020-01-30,,,0
3745,1217,2,2019-06-27,,,0
3746,1217,2,2020-06-02,,,0
3747,1217,2,2020-05-10,,,0
3771,840,2,2019-09-07,,,0
3772,840,2,2020-02-14,,,0
3835,1133,2,2019-07-08,,,0
3836,1133,2,2019-06-16,,,0
3837,1133,2,2019-06-08,,,0
3838,1133,2,2019-12-07,,,0
3839,1133,2,2020-09-18,,,0
3933,52,2,2019-07-02,,,0
3934,52,2,2019-04-28,,,0
3935,52,2,2019-08-06,,,0
3936,52,2,2019-06-01,,,0
3937,52,2,2019-10-15,,,0
3938,52,2,2019-07-18,,,0
3939,52,2,2019-12-22,,,0
3940,52,2,2020-03-02,,,0
3941,52,2,2019-11-03,,,0
3942,52,2,2020-03-29,,,0
3943,52,2,2020-02-22,,,0
3944,52,2,2020-03-20,,,0
3945,52,2,2020-08-04,,,0
3946,52,2,2020-04-05,,,0
3986,1724,2,2019-06-04,,,0
3987,1724,2,2019-06-02,,,0
4002,2398,2,2019-10-09,,,0
4003,2398,2,2020-05-17,,,0
4057,289,2,2019-04-21,,,0
4083,302,2,2019-04-10,,,0
4116,1824,2,2020-06-25,,,0
4170,2396,2,2019-11-18,,,0
4171,2396,2,2020-04-25,,,0
4203,2361,2,2019-06-26,,,0
4204,2361,2,2019-08-29,,,0
4205,2361,2,2020-06-09,,,0
4255,685,2,2019-06-05,,,0
4256,685,2,2019-03-20,,,0
4257,685,2,2019-10-13,,,0
4258,685,2,2019-07-10,,,0
4259,685,2,2019-08-22,,,0
4260,685,2,2019-08-29,,,0
4261,685,2,2019-09-11,,,0
4262,685,2,2019-12-27,,,0
4263,685,2,2019-09-28,,,0
4264,685,2,2020-02-10,,,0
4265,685,2,2020-02-23,,,0
4323,1894,2,2019-12-12,,,0
4324,1894,2,2019-12-25,,,0
4398,2334,2,2019-03-10,,,0
4399,2334,2,2019-03-12,,,0
4445,2285,2,2019-06-02,,,0
4446,2285,2,2019-09-13,,,0
4516,479,2,2019-07-07,,,0
4517,479,2,2019-05-01,,,0
4518,479,2,2019-10-04,,,0
4519,479,2,2020-01-17,,,0
4536,1128,2,2020-05-01,,,0
4564,1391,2,2019-07-16,,,0
4565,1391,2,2019-07-25,,,0
4566,1391,2,2019-08-29,,,0
4603,43,2,2019-03-27,,,0
4604,43,2,2019-07-09,,,0
4605,43,2,2019-10-28,,,0
4606,43,2,2019-07-30,,,0
4607,43,2,2019-12-23,,,0
4608,43,2,2019-09-25,,,0
4609,43,2,2019-09-29,,,0
4610,43,2,2019-09-11,,,0
4611,43,2,2019-09-21,,,0
4612,43,2,2019-10-30,,,0
4613,43,2,2020-01-20,,,0
4614,43,2,2020-03-07,,,0
4615,43,2,2020-03-24,,,0
4680,1342,2,2020-02-17,,,0
4707,1408,2,2019-07-30,,,0
4731,2074,2,2020-09-16,,,0
4772,1053,2,2020-01-04,,,0
4773,1053,2,2019-10-27,,,0
4810,1309,2,2019-07-27,,,0
4853,1567,2,2020-02-08,,,0
4884,1286,2,2019-04-07,,,0
4885,1286,2,2020-03-30,,,0
4912,105,2,2019-12-22,,,0
4932,1437,2,2020-08-10,,,0
4973,339,2,2020-04-01,,,0
4974,339,2,2020-05-14,,,0
5009,1252,2,2020-03-18,,,0
5010,1252,2,2020-08-22,,,0
5060,2426,2,2019-12-06,,,0
5087,2067,2,2020-05-23,,,0
5109,709,2,2019-11-03,,,1
5184,2244,2,2019-09-08,,,0
5185,2244,2,2020-01-03,,,0
5186,2244,2,2020-07-02,,,0
5216,629,2,2019-07-20,,,0
5251,527,2,2019-06-02,,,0
5252,527,2,2019-06-12,,,0
5253,527,2,2019-09-12,,,0
5254,527,2,2020-03-26,,,0
5255,527,2,2020-08-22,,,0
5311,1801,2,2019-04-17,,,0
5326,1741,2,2019-07-23,,,0
5327,1741,2,2019-05-07,,,0
5328,1741,2,2019-06-09,,,0
5329,1741,2,2019-08-12,,,0
5330,1741,2,2020-01-21,,,0
5331,1741,2,2020-05-05,,,0
5332,1741,2,2020-04-23,,,0
5407,2164,2,2019-06-07,,,0
5408,2164,2,2019-05-12,,,0
5409,2164,2,2019-07-17,,,0
5410,2164,2,2019-11-19,,,0
5411,2164,2,2019-10-09,,,0
5412,2164,2,2020-03-17,,,0
5548,1024,2,2019-12-28,,,0
5549,1024,2,2020-05-12,,,0
5550,1024,2,2020-09-17,,,0
5591,631,2,2020-07-03,,,0
5637,1034,2,2020-04-05,,,0
5682,1426,2,2019-07-27,,,0
5683,1426,2,2019-11-27,,,0
5684,1426,2,2020-02-29,,,0
5712,565,2,2019-07-27,,,0
5713,565,2,2020-01-13,,,0
5764,692,2,2019-06-02,,,0
5765,692,2,2019-06-11,,,0
5836,44,2,2019-11-26,,,0
5858,1000,2,2019-04-12,,,0
5859,1000,2,2019-07-19,,,0
5860,1000,2,2019-11-07,,2019-12-20,0
5861,1000,2,2020-01-29,,2020-02-14,0
5862,1000,2,2020-03-17,,,0
5863,1000,2,2020-07-29,,2020-09-01,0
5916,2272,2,2020-03-07,,,0
5994,2104,2,2019-09-25,,,0
5995,2104,2,2020-05-23,,,0
6052,1946,2,2019-03-21,,,0
6053,1946,2,2020-05-11,,,0
6070,824,2,2019-06-07,,,0
6071,824,2,2020-09-11,,,0
6140,2338,2,2019-06-05,,,0
6175,1626,2,2020-04-01,,,0
6228,1548,2,2019-07-01,,,0
6229,1548,2,2019-06-11,,,0
6230,1548,2,2019-11-20,,,0
6231,1548,2,2019-10-13,,,0
6232,1548,2,2020-04-23,,,0
6233,1548,2,2020-03-10,,,0
6234,1548,2,2020-04-18,,,0
6275,2046,2,2019-07-07,,2019-08-05,0
6276,2046,2,2019-08-01,,,0
6277,2046,2,2019-09-27,,,0
6278,2046,2,2019-12-07,,,0
6279,2046,2,2019-07-27,,,0
6280,2046,2,2019-11-23,,,0
6281,2046,2,2019-10-14,,,0
6282,2046,2,2019-10-25,,,0
6283,2046,2,2020-03-25,,,0
6284,2046,2,2020-05-11,,,0
6285,2046,2,2020-05-21,,,0
6367,735,2,2019-07-23,,,0
6368,735,2,2019-10-15,,,0
6369,735,2,2020-04-24,,,0
6427,1574,2,2019-05-20,,,0
6428,1574,2,2020-05-09,,,0
6512,660,2,2019-06-03,,,0
6513,660,2,2019-05-08,,,0
6514,660,2,2019-07-23,,,0
6515,660,2,2019-08-27,,,0
6516,660,2,2019-12-11,,,0
6517,660,2,2020-03-25,,,0
6572,789,2,2019-06-03,,,0
6573,789,2,2019-03-08,,,0
6574,789,2,2019-03-19,,,0
6575,789,2,2019-08-11,,,0
6576,789,2,2019-12-03,,,0
6577,789,2,2020-03-18,,,1
6687,1556,2,2019-10-27,,,0
6688,1556,2,2020-01-13,,,0
6689,1556,2,2020-08-21,,,0
6739,74,2,2019-03-15,,,0
6740,74,2,2019-10-21,,,0
6793,1134,2,2019-03-28,,,0
6794,1134,2,2019-08-06,,,0
6795,1134,2,2019-09-12,,,0
6796,1134,2,2019-10-14,,,0
6797,1134,2,2019-11-20,,,0
6798,1134,2,2019-12-27,,,0
6799,1134,2,2019-09-22,,,0
6800,1134,2,2020-01-13,,,0
6801,1134,2,2019-11-15,,,0
6802,1134,2,2019-12-15,,,0
6803,1134,2,2020-01-23,,,0
6804,1134,2,2020-01-28,,,0
6805,1134,2,2020-03-01,,,0
6806,1134,2,2020-08-21,,,0
6807,1134,2,2020-06-13,,,0
6858,2489,2,2019-02-28,,,0
6859,2489,2,2019-03-04,,,0
6860,2489,2,2019-07-22,,,0
6861,2489,2,2019-06-20,,,0
6862,2489,2,2019-08-25,,,0
6863,2489,2,2019-11-30,,,0
6864,2489,2,2020-04-03,,,0
6865,2489,2,2020-05-12,,,0
6866,2489,2,2020-02-08,,,0
6867,2489,2,2020-03-03,,,0
6868,2489,2,2020-08-16,,,0
6932,63,2,2019-03-12,,,0
6933,63,2,2019-09-09,,,0
6934,63,2,2019-09-22,,,0
6935,63,2,2019-12-10,,,0
6936,63,2,2019-10-06,,,0
7009,505,2,2019-07-18,,,0
7010,505,2,2019-05-11,,,0
7011,505,2,2019-09-22,,,0
7012,505,2,2020-02-12,,,0
7013,505,2,2020-05-06,,,0
7109,1965,2,2019-02-24,,,0
7110,1965,2,2019-04-14,,,0
7111,1965,2,2019-06-30,,,0
7112,1965,2,2019-07-08,,,0
7113,1965,2,2019-12-15,,,0
7114,1965,2,2019-10-29,,,0
7115,1965,2,2020-04-06,,,0
7116,1965,2,2020-02-11,,,0
7193,1397,2,2019-07-06,,,0
7194,1397,2,2019-04-10,,,0
7195,1397,2,2019-11-08,,,0
7196,1397,2,2019-11-30,,,0
7197,1397,2,2020-02-17,,,0
7198,1397,2,2019-12-12,,,0
7233,1581,2,2020-08-18,,,1
7289,216,2,2019-07-21,,,0
7290,216,2,2019-07-29,,,0
7291,216,2,2019-08-09,,,0
7292,216,2,2019-11-16,,,0
7293,216,2,2020-03-23,,,0
7294,216,2,2020-08-04,,,0
7295,216,2,2020-04-27,,,0
7338,1663,2,2019-08-29,,,0
7368,609,2,2019-04-30,,,0
7369,609,2,2019-12-10,,,0
7370,609,2,2019-08-12,,,0
7371,609,2,2019-09-25,,,0
7372,609,2,2020-01-12,,,0
7373,609,2,2020-03-26,,,0
7374,609,2,2020-01-03,,,0
7375,609,2,2020-05-31,,,0
7458,2400,2,2019-03-01,,,0
7459,2400,2,2019-07-23,,,0
7460,2400,2,2019-11-17,,,0
7523,821,2,2020-02-21,,,0
7553,2409,2,2019-08-30,,,0
7554,2409,2,2020-06-26,,,0
7574,2171,2,2020-06-12,,,0
7607,2187,2,2019-11-12,,,0
7672,1238,2,2019-02-28,,,0
7673,1238,2,2019-07-02,,,0
7674,1238,2,2019-07-22,,,0
7675,1238,2,2019-06-06,,,0
7676,1238,2,2019-10-19,,,0
7677,1238,2,2019-09-30,,,0
7678,1238,2,2019-07-10,,,0
7679,1238,2,2019-11-06,,,0
7680,1238,2,2019-09-03,,,0
7681,1238,2,2019-12-22,,,0
7682,1238,2,2019-12-25,,,0
7683,1238,2,2019-09-23,,,0
7684,1238,2,2019-12-12,,,0
7685,1238,2,2019-09-11,,,0
7686,1238,2,2019-12-06,,,0
7687,1238,2,2020-04-28,,2020-05-16,0
7688,1238,2,2020-05-15,,,0
7779,1062,2,2019-07-15,,,0
7780,1062,2,2019-12-23,,,0
7781,1062,2,2019-11-03,,,0
7782,1062,2,2019-12-10,,,0
7783,1062,2,2020-07-13,,,0
7850,2162,2,2019-07-19,,,0
7851,2162,2,2019-06-07,,,0
7852,2162,2,2019-10-22,,,0
7876,2571,2,2019-07-24,,,0
7922,2602,2,2019-09-04,,,0
7923,2602,2,2020-07-01,,,0
7924,2602,2,2020-09-30,,,0
8007,1473,2,2020-07-05,,,0
8008,1473,2,2020-06-05,,,0
8052,1795,2,2020-05-06,,,0
8072,1240,2,2019-12-06,,,0
8106,1403,2,2019-08-02,,,0
8107,1403,2,2020-04-22,,,0
8135,2710,2,2020-09-15,,,0
8149,1198,2,2019-12-21,,,0
8150,1198,2,2020-02-29,,,0
8242,1361,2,2019-03-05,,,0
8243,1361,2,2019-09-17,,,0
8257,2020,2,2019-06-10,,,0
8258,2020,2,2019-11-06,,,0
8275,1547,2,2019-04-14,,,0
8276,1547,2,2019-08-04,,,0
8277,1547,2,2019-07-26,,,0
8278,1547,2,2019-12-09,,,0
8279,1547,2,2020-04-07,,,0
8280,1547,2,2020-04-12,,,0
8405,2224,2,2019-11-12,,,0
8406,2224,2,2020-08-30,,,0
8470,2391,2,2019-07-19,,,0
8525,2367,2,2019-03-24,,,0
8526,2367,2,2020-01-10,,,0
8629,1333,2,2019-07-03,,,0
8630,1333,2,2019-12-05,,,0
8631,1333,2,2019-08-23,,,0
8632,1333,2,2019-11-19,,,0
8633,1333,2,2020-06-11,,,0
8667,855,2,2020-03-20,,,0
8695,2630,2,2020-05-12,,,0
8696,2630,2,2020-07-25,,,0
8730,737,2,2019-05-14,,,0
8731,737,2,2019-06-28,,,0
8808,1816,2,2019-06-07,,,0
8809,1816,2,2019-09-27,,,0
8860,1947,2,2019-04-01,,,0
8887,1524,2,2019-09-14,,,0
8888,1524,2,2019-11-15,,,0
8889,1524,2,2019-08-15,,,0
9051,1138,2,2019-07-09,,,0
9141,1557,2,2019-07-19,,,0
9142,1557,2,2020-03-28,,,0
9143,1557,2,2020-04-29,,,0
9144,1557,2,2020-07-02,,,0
9145,1557,2,2020-08-15,,,0
9203,2055,2,2019-10-01,,,0
9204,2055,2,2019-11-03,,,0
9225,661,2,2020-04-04,,,0
9259,2264,2,2020-04-28,,,0
9295,349,2,2019-03-16,,,0
9296,349,2,2019-12-04,,,0
9297,349,2,2020-04-02,,,0
9329,2154,2,2019-09-26,,,0
9330,2154,2,2020-05-21,,,0
9367,471,2,2019-03-24,,,0
9368,471,2,2019-07-25,,,0
9369,471,2,2019-08-21,,,0
9370,471,2,2020-02-04,,,0
9371,471,2,2020-07-16,,,0
9372,471,2,2020-07-18,,,0
9373,471,2,2020-05-19,,,0
9440,1867,2,2019-03-14,,,0
9445,2521,2,2019-08-01,,,0
9467,2253,2,2019-03-28,,,0
9468,2253,2,2019-07-23,,,0
9469,2253,2,2019-06-20,,,0
9470,2253,2,2019-06-25,,,0
9471,2253,2,2020-06-21,,,0
9472,2253,2,2020-07-31,,,0
9538,1505,2,2019-07-04,,,0
9539,1505,2,2019-04-19,,,0
9540,1505,2,2019-09-22,,,0
9541,1505,2,2019-10-04,,,0
9542,1505,2,2020-02-07,,,0
9632,11,2,2019-03-29,,,0
9633,11,2,2019-11-30,,,0
9634,11,2,2019-12-08,,,0
9635,11,2,2020-03-04,,,0
9682,257,2,2019-06-19,,,0
9759,1789,2,2019-07-08,,,0
9780,1139,2,2019-03-10,,,0
9819,1027,2,2019-11-10,,,0
9842,2674,2,2019-10-02,,,0
9843,2674,2,2019-08-10,,,0
9844,2674,2,2019-07-19,,,0
9845,2674,2,2019-08-29,,,0
9886,1828,2,2019-03-14,,,0
9887,1828,2,2019-07-04,,,0
9888,1828,2,2020-05-27,,,0
9921,1142,2,2019-10-31,,,0
9922,1142,2,2019-12-15,,,0
9923,1142,2,2020-02-22,,,0
9955,2420,2,2019-07-03,,,0
9956,2420,2,2019-09-14,,,0
9957,2420,2,2020-08-19,,,0
9958,2420,2,2020-05-14,,,0
9994,1097,2,2019-10-29,,,0
9995,1097,2,2020-06-13,,,0
10034,928,2,2020-03-31,,,0
10064,1873,2,2019-04-13,,,0
10065,1873,2,2020-04-01,,,0
10066,1873,2,2020-08-22,,,0
10114,1452,2,2019-07-18,,,0
10115,1452,2,2020-01-16,,,0
10116,1452,2,2019-11-15,,,0
10158,2090,2,2019-07-26,,,0
10159,2090,2,2019-06-07,,,0
10160,2090,2,2019-11-27,,,0
10196,1189,2,2019-02-23,,,0
10197,1189,2,2019-08-23,,,0
10198,1189,2,2019-06-23,,,0
10199,1189,2,2019-08-28,,,0
10200,1189,2,2019-09-21,,,0
10201,1189,2,2019-10-21,,,0
10202,1189,2,2020-02-16,,,0
10203,1189,2,2020-03-18,,,0
10204,1189,2,2020-08-23,,,0
10246,452,2,2020-02-11,,,0
10283,740,2,2019-06-02,,,0
10284,740,2,2020-02-06,,,0
10285,740,2,2020-06-21,,,0
10312,1977,2,2019-10-29,,,0
10313,1977,2,2020-01-25,,,0
10386,1691,2,2020-07-19,,,0
10417,2261,2,2019-06-28,,,0
10418,2261,2,2019-08-10,,,0
10419,2261,2,2019-12-03,,,0
10491,1656,2,2019-11-11,,,0
10498,1658,2,2019-12-09,,,0
10504,806,2,2019-08-02,,,0
10505,806,2,2019-10-07,,,0
10506,806,2,2019-12-24,,,0
10507,806,2,2020-04-16,,,0
10636,924,2,2020-01-22,,,0
10637,924,2,2020-03-21,,,0
10691,1939,2,2019-06-20,,,0
10692,1939,2,2019-09-15,,,0
10716,2320,2,2020-02-11,,,0
10717,2320,2,2020-05-30,,,0
10718,2320,2,2020-07-01,,,0
10758,2479,2,2019-02-28,,,0
10759,2479,2,2019-12-03,,,0
10760,2479,2,2020-08-18,,,0
10790,1778,2,2019-04-13,,,0
10822,374,2,2019-04-17,,,0
10823,374,2,2019-08-16,,,0
10824,374,2,2019-08-27,,,0
10871,221,2,2019-12-07,,,0
10909,2167,2,2020-06-05,,,0
10918,1744,2,2019-12-11,,,0
10934,2586,2,2020-02-04,,,0
10988,554,2,2019-02-28,,,0
10989,554,2,2020-03-25,,,0
10990,554,2,2019-12-25,,2020-02-20,0
10991,554,2,2020-01-26,,,0
10992,554,2,2020-06-13,,,0
10993,554,2,2020-03-30,,,0
10994,554,2,2020-04-24,,,0
11040,299,2,2019-12-23,,,0
11041,299,2,2020-03-22,,,0
11084,2688,2,2019-10-27,,,0
11085,2688,2,2020-07-01,,,0
11117,1674,2,2019-08-24,,,0
11141,90,2,2019-06-17,,,0
11142,90,2,2019-06-22,,,0
11143,90,2,2019-11-08,,,0
11144,90,2,2019-11-19,,,0
11145,90,2,2019-09-23,,,0
11146,90,2,2019-12-05,,,0
11147,90,2,2020-01-22,,,0
11148,90,2,2019-12-13,,,0
11149,90,2,2020-03-21,,,0
11150,90,2,2020-03-25,,,0
11151,90,2,2020-04-28,,,0
11273,703,2,2019-06-05,,,0
11274,703,2,2019-11-25,,,0
11275,703,2,2020-05-19,,,0
11328,530,2,2019-04-16,,,0
11375,1146,2,2019-02-27,,,0
11376,1146,2,2019-07-22,,,0
11377,1146,2,2019-08-17,,,0
11378,1146,2,2019-08-22,,,0
11379,1146,2,2019-09-25,,,0
11380,1146,2,2019-09-04,,,0
11381,1146,2,2020-05-19,,,0
11439,45,2,2019-12-02,,,0
11467,2588,2,2019-07-18,,,0
11468,2588,2,2019-08-24,,,0
11469,2588,2,2019-12-16,,,0
11470,2588,2,2019-12-22,,,0
11471,2588,2,2020-06-14,,,0
11472,2588,2,2020-08-15,,,0
11510,421,2,2019-06-12,,,0
11566,2333,2,2019-06-27,,,0
11567,2333,2,2019-08-16,,,0
11568,2333,2,2019-09-09,,,0
11608,2669,2,2019-06-29,,,0
11620,1720,2,2019-06-03,,,0
11621,1720,2,2019-07-10,,,0
11622,1720,2,2019-03-13,,,0
11623,1720,2,2019-12-08,,,0
11624,1720,2,2020-05-14,,,0
11662,370,2,2020-06-02,,,0
11690,1901,2,2019-12-20,,,0
11714,2531,2,2019-12-21,,,0
11741,932,2,2019-07-23,,,0
11742,932,2,2019-09-29,,,0
11743,932,2,2020-01-16,,,0
11797,2342,2,2019-07-09,,,0
11798,2342,2,2019-04-02,,,0
11799,2342,2,2019-07-24,,,0
11800,2342,2,2020-04-19,,,0
11801,2342,2,2020-02-13,,,0
11802,2342,2,2020-06-29,,,0
11834,559,2,2019-06-14,,,0
11835,559,2,2019-06-29,,,0
11836,559,2,2019-09-13,,,0
11837,559,2,2019-08-07,,,0
11838,559,2,2019-12-14,,,0
11839,559,2,2020-02-19,,,0
11840,559,2,2020-04-29,,,0
